State,County,Median_Household_Income_x,Poverty_Rate_x,Unemployment_Rate_x,Population_Density_x,Median_Age_x,Average_Age_x,Minority_Percentage_x,Female_Percentage_x,Median_Household_Income_y,Poverty_Rate_y,Unemployment_Rate_y,Population_Density_y,Median_Age_y,Average_Age_y,Minority_Percentage_y,Female_Percentage_y
indiana,cass county,56525,9.2,3.4,37703,41.1,8738.0,10.7,50.0,0.3162998651423839,0.14838709677419354,0.10932475884244372,0.0038239857730670568,0.4147368421052632,0.004246827273010047,0.11580086580086578,0.6930693069306931
indiana,clark county,72298,6.3,3.8,122800,39.8,27290.0,4.4,50.9,0.4045616567901649,0.10161290322580645,0.12218649517684886,0.012464711140318448,0.3873684210526315,0.013263437431957448,0.04761904761904762,0.7227722772277227
indiana,clay county,67676,7.2,3.9,26431,41.2,6142.0,0.9,50.5,0.37869809240824365,0.11612903225806452,0.12540192926045016,0.002679430073810236,0.4168421052631579,0.0029851239540887742,0.00974025974025974,0.7095709570957096
indiana,clinton county,63690,5.1,3.1,32967,36.5,8915.0,17.4,50.1,0.3563934261108966,0.08225806451612902,0.09967845659163987,0.0033430936694758308,0.31789473684210523,0.004332852499300134,0.1883116883116883,0.6963696369636965
indiana,crawford county,48993,17.7,2.6,10494,45.6,2232.0,0.3,49.5,0.2741526632980241,0.2854838709677419,0.08360128617363344,0.001061191590927345,0.5094736842105263,0.0010847926840648232,0.0032467532467532465,0.6765676567656767
indiana,daviess county,68561,7.5,1.7,33442,34.7,9922.0,5.1,50.1,0.38365033266743886,0.12096774193548387,0.05466237942122186,0.0033913250354399,0.28,0.004822272854521136,0.055194805194805185,0.6963696369636965
indiana,dearborn county,82693,5.3,2.3,50828,41.8,11296.0,1.3,50.1,0.4627294957668138,0.08548387096774193,0.07395498392282958,0.005156694569442658,0.42947368421052623,0.0054900618992814705,0.014069264069264068,0.6963696369636965
indiana,decatur county,74228,6.3,2.6,26411,40.4,6253.0,1.5,50.0,0.4153614575814042,0.10161290322580645,0.08360128617363344,0.0026773992794538546,0.39999999999999997,0.0030390719773554387,0.016233766233766232,0.6930693069306931
indiana,dekalb county,70080,7.5,4.1,43584,38.4,10586.0,1.9,50.1,0.3921502795077977,0.12096774193548387,0.13183279742765272,0.004421140853561145,0.3578947368421052,0.005144988957665868,0.02056277056277056,0.6963696369636965
indiana,delaware county,56932,11.2,6.2,112109,35.7,20474.0,2.4,51.7,0.3185773360864432,0.18064516129032257,0.19935691318327975,0.01137915001711452,0.3010526315789474,0.009950737192447665,0.025974025974025972,0.7491749174917494
indiana,dubois county,71918,5.7,2.1,43563,40.1,10657.0,3.7,49.7,0.4024352711421489,0.09193548387096774,0.06752411575562701,0.004419008519486944,0.3936842105263158,0.005179496251827428,0.04004329004329004,0.6831683168316833
indiana,elkhart county,65617,9.2,3.4,206868,35.5,57167.0,12.4,50.4,0.36717643964701996,0.14838709677419354,0.10932475884244372,0.02100095213793399,0.2968421052631579,0.02778420401878752,0.1341991341991342,0.7062706270627063
indiana,fayette county,56659,11.8,4.1,23390,43.9,5238.0,1.0,50.6,0.3170496958708948,0.1903225806451613,0.13183279742765272,0.002370647791922373,0.4736842105263157,0.0025457634763134157,0.010822510822510822,0.712871287128713
indiana,floyd county,78179,6.9,3.8,80512,40.1,18124.0,2.1,51.1,0.43747027256906557,0.11129032258064517,0.12218649517684886,0.008170799553184626,0.3936842105263158,0.008808594357522785,0.022727272727272728,0.7293729372937295
indiana,fountain county,62526,9.2,4.5,16546,42.8,3659.0,1.6,49.9,0.3498799711259212,0.14838709677419354,0.14469453376205788,0.0016757099631684981,0.4505263157894736,0.0017783406948894212,0.017316017316017316,0.6897689768976898
indiana,franklin county,79702,5.1,3.2,22929,42.3,5186.0,0.8,50.3,0.4459926024162456,0.08225806451612902,0.10289389067524116,0.002323837982007771,0.4399999999999999,0.00252049052847678,0.008658008658008658,0.7029702970297029
indiana,fulton county,62878,9.3,7.4,20411,42.2,4825.0,5.1,49.4,0.3518496757261887,0.15000000000000002,0.2379421221864952,0.002068160972539294,0.4378947368421053,0.002345037948303213,0.055194805194805185,0.6732673267326733
indiana,gibson county,67763,6.5,2.9,32986,40.8,7908.0,1.5,49.2,0.3791849228066052,0.10483870967741936,0.0932475884244373,0.0033450229241143935,0.40842105263157885,0.0038434321440791314,0.016233766233766232,0.6666666666666669
indiana,grant county,54007,14.7,6.7,66377,39.3,14172.0,3.7,51.9,0.30220976234842506,0.23709677419354838,0.21543408360128616,0.006735535641811741,0.3768421052631578,0.006887850321938474,0.04004329004329004,0.7557755775577558
indiana,greene county,59753,10.8,6.4,30954,43.1,6681.0,1.4,49.2,0.3343629516471095,0.17419354838709677,0.2057877813504823,0.0031386942175059955,0.4568421052631579,0.0032470877787800553,0.01515151515151515,0.6666666666666669
indiana,hamilton county,117957,2.8,2.8,357176,38.0,92428.0,2.8,50.8,0.660058083902701,0.04516129032258064,0.090032154340836,0.03626318404388628,0.34947368421052627,0.04492169274316464,0.0303030303030303,0.7194719471947194
indiana,hancock county,91326,2.7,2.7,82013,40.2,19096.0,1.4,50.1,0.5110376202387148,0.043548387096774194,0.08681672025723473,0.008323210669631084,0.3957894736842106,0.00928100407477682,0.01515151515151515,0.6963696369636965
indiana,harrison county,72468,5.7,3.8,39785,43.0,8893.0,1.8,49.7,0.4055129345800668,0.09193548387096774,0.12218649517684886,0.004035391465566409,0.4547368421052631,0.004322160098292327,0.01948051948051948,0.6831683168316833
indiana,hendricks county,99988,3.9,2.5,179379,38.6,44210.0,2.2,49.8,0.5595080215100695,0.06290322580645161,0.08038585209003216,0.018209726834804933,0.36210526315789476,0.02148686584341659,0.02380952380952381,0.6864686468646864
indiana,henry county,60144,9.2,4.1,48896,42.1,9944.0,1.6,47.3,0.3365508905638839,0.14838709677419354,0.13183279742765272,0.00496051983461617,0.4357894736842105,0.004832965255528943,0.017316017316017316,0.6039603960396039
indiana,howard county,62496,8.5,5.7,83610,41.0,19205.0,2.5,51.4,0.34971209857476204,0.13709677419354838,0.1832797427652733,0.008485369598988176,0.4126315789473684,0.00933398006158823,0.027056277056277056,0.7392739273927393
indiana,huntington county,62734,6.0,3.2,36757,40.8,7999.0,2.0,49.9,0.3510438874806247,0.0967741935483871,0.10289389067524116,0.0037279292000101947,0.40842105263157885,0.003887659802793244,0.021645021645021644,0.6897689768976898
indiana,jackson county,70208,7.7,3.1,46319,38.8,11656.0,7.5,49.0,0.39286653572607677,0.12419354838709677,0.09967845659163987,0.004698851981796366,0.36631578947368415,0.0056650284612274095,0.08116883116883117,0.6600660066006602
indiana,jasper county,79634,5.3,3.9,33198,41.4,7710.0,4.8,50.2,0.44561209130028484,0.08548387096774193,0.12540192926045016,0.0033665493442920414,0.4210526315789473,0.003747200535008865,0.051948051948051945,0.6996699669966998
indiana,jay county,54114,8.8,3.8,20281,39.6,5214.0,4.0,49.7,0.30280850778089274,0.14193548387096774,0.12218649517684886,0.002054960809222812,0.3831578947368421,0.002534099038850353,0.04329004329004329,0.6831683168316833
indiana,jefferson county,59987,9.3,4.1,33074,41.6,6628.0,2.5,51.9,0.33567235754615093,0.15000000000000002,0.13183279742765272,0.0033539584192824735,0.42526315789473684,0.003221328812715792,0.027056277056277056,0.7557755775577558
indiana,jennings county,68476,8.4,4.3,27584,40.1,6399.0,3.0,49.2,0.3831746937724879,0.13548387096774195,0.13826366559485528,0.002796505368455651,0.3936842105263158,0.00311003063858907,0.032467532467532464,0.6666666666666669
indiana,johnson county,87227,5.4,3.0,163983,38.1,40059.0,2.4,50.5,0.4881006339986682,0.08709677419354839,0.09646302250803858,0.01664642133926217,0.35157894736842105,0.019469404180534385,0.025974025974025972,0.7095709570957096
indiana,knox county,58863,9.6,2.5,36108,39.1,7826.0,1.5,49.2,0.3293827326293878,0.15483870967741936,0.08038585209003216,0.003662029923145603,0.3726315789473684,0.0038035786494136675,0.016233766233766232,0.6666666666666669
indiana,kosciusko county,73922,6.6,2.9,80357,39.0,19061.0,6.4,50.0,0.41364915755958076,0.1064516129032258,0.0932475884244373,0.008155060896922667,0.37052631578947365,0.009263993436809854,0.06926406926406926,0.6930693069306931
indiana,lagrange county,83741,5.6,3.4,40596,32.5,12996.0,3.7,49.2,0.4685938435539738,0.09032258064516129,0.10932475884244372,0.004117740176717694,0.23368421052631577,0.006316292886248406,0.04004329004329004,0.6666666666666669
indiana,lake county,68985,11.2,6.3,498990,39.6,116556.0,15.8,51.3,0.3860229313904883,0.18064516129032257,0.202572347266881,0.050662937586683186,0.3831578947368421,0.05664834053936359,0.170995670995671,0.735973597359736
indiana,laporte county,70452,9.7,4.4,112141,40.8,23955.0,5.0,48.2,0.39423189914217127,0.1564516129032258,0.1414790996784566,0.011382399288084731,0.40842105263157885,0.011642566642819372,0.05411255411255411,0.6336633663366338
indiana,lawrence county,65551,7.8,3.4,45077,43.5,9628.0,1.6,50.6,0.36680712003446986,0.12580645161290321,0.10932475884244372,0.004572739652265051,0.4652631578947368,0.004679383495598619,0.017316017316017316,0.712871287128713
indiana,madison county,62632,9.5,5.7,130949,40.8,28235.0,3.6,49.6,0.3504731208066836,0.1532258064516129,0.1832797427652733,0.013292158300826239,0.40842105263157885,0.013722724657065538,0.03896103896103896,0.67986798679868
indiana,marion county,63450,11.1,5.1,971822,34.3,243650.0,8.7,51.6,0.3550504457016233,0.17903225806451611,0.16398713826366557,0.09867416544252075,0.271578947368421,0.11841834116146692,0.09415584415584415,0.745874587458746
indiana,marshall county,68041,6.9,2.8,46225,39.6,11436.0,8.4,49.4,0.3807405417806801,0.11129032258064517,0.090032154340836,0.004689307248321371,0.3831578947368421,0.005558104451149336,0.09090909090909091,0.6732673267326733
indiana,martin county,65345,9.6,2.1,9854,41.8,2187.0,0.8,48.5,0.36565439518317694,0.15483870967741936,0.06752411575562701,0.0009962061715231253,0.42947368421052623,0.0010629218638215808,0.008658008658008658,0.6435643564356436
indiana,miami county,61130,11.3,6.5,35772,41.0,7524.0,2.1,45.8,0.34206830174531494,0.18225806451612905,0.2090032154340836,0.003627912577958388,0.4126315789473684,0.0036568011446701295,0.022727272727272728,0.5544554455445544
indiana,monroe county,63372,8.8,5.5,139822,31.4,22325.0,2.3,50.1,0.35461397706860953,0.14193548387096774,0.17684887459807072,0.014193120217035055,0.21052631578947364,0.01085035693178637,0.02489177489177489,0.6963696369636965
indiana,montgomery county,66571,7.6,3.8,38155,40.0,8833.0,4.2,49.1,0.3725147867738813,0.12258064516129032,0.12218649517684886,0.003869881725521287,0.391578947368421,0.00429299900463467,0.045454545454545456,0.6633663366336635
indiana,morgan county,79088,6.0,3.8,72202,41.6,16072.0,1.0,50.2,0.44255681086918813,0.0967741935483871,0.12218649517684886,0.00732700449810796,0.42526315789473684,0.007811284954430931,0.010822510822510822,0.6996699669966998
indiana,newton county,68596,11.3,8.7,13859,43.0,2914.0,5.3,48.9,0.38384618397712456,0.18225806451612905,0.2797427652733119,0.0014028727413885943,0.4547368421052631,0.0014162571153068524,0.05735930735930735,0.6567656765676568
indiana,noble county,70908,7.8,3.1,47417,39.5,11576.0,9.8,49.5,0.3967835619197905,0.12580645161290321,0.09967845659163987,0.00481034259196173,0.38105263157894737,0.005626147003017201,0.10606060606060606,0.6765676567656767
indiana,ohio county,67942,7.4,1.2,5993,46.0,1226.0,0.0,50.3,0.3801865623618549,0.11935483870967742,0.03858520900321543,0.0006041613210236057,0.5178947368421052,0.0005958583470714486,0.0,0.7029702970297029
indiana,orange county,64758,8.7,2.9,19746,43.0,4522.0,1.0,49.8,0.3623696889321627,0.1403225806451613,0.0932475884244373,0.002000637060189597,0.4547368421052631,0.002197774425332048,0.010822510822510822,0.6864686468646864
indiana,owen county,59586,8.9,4.6,21434,45.3,4276.0,0.7,49.4,0.33342846111232355,0.1435483870967742,0.14790996784565916,0.0021720361038682265,0.503157894736842,0.002078213941335656,0.007575757575757575,0.6732673267326733
indiana,parke county,66776,15.9,5.2,16346,42.5,3628.0,1.1,51.9,0.37366191587346886,0.2564516129032258,0.16720257234726688,0.0016554020196046795,0.44421052631578944,0.0017632741298329653,0.011904761904761906,0.7557755775577558
indiana,perry county,61099,9.4,5.1,19218,41.1,4014.0,0.5,45.4,0.3418948334424505,0.15161290322580645,0.16398713826366557,0.0019470240891811157,0.4147368421052632,0.0019508771656972224,0.005411255411255411,0.5412541254125413
indiana,pike county,66250,7.4,3.1,12187,43.5,2704.0,1.5,50.3,0.3707185504764783,0.11935483870967742,0.09967845659163987,0.00123309833319507,0.4652631578947368,0.0013141932875050547,0.016233766233766232,0.7029702970297029
indiana,porter county,85828,7.2,4.4,174150,40.6,37643.0,8.3,50.5,0.48027217736294603,0.11612903225806452,0.1414790996784566,0.017678775650328892,0.40421052631578946,0.018295184142586084,0.08982683982683982,0.7095709570957096
indiana,posey county,79124,7.6,2.3,25163,43.1,5573.0,0.6,49.8,0.4427582579305791,0.12258064516129032,0.07395498392282958,0.0025506777116156257,0.4568421052631579,0.0027085795825686648,0.006493506493506493,0.6864686468646864
indiana,pulaski county,59956,7.3,2.8,12441,42.4,2715.0,3.2,50.3,0.3354988892432865,0.11774193548387096,0.090032154340836,0.0012588894215211199,0.44210526315789467,0.0013195394880089583,0.03463203463203463,0.7029702970297029
indiana,putnam county,76182,4.7,2.1,37091,38.4,7086.0,1.2,47.2,0.4262955564135708,0.07580645161290323,0.06752411575562701,0.003761843465761772,0.3578947368421052,0.003443925160969237,0.012987012987012986,0.6006600660066008
indiana,randolph county,61121,12.9,5.4,24425,42.1,5568.0,3.1,50.0,0.3420179399799672,0.20806451612903226,0.17363344051446947,0.002475741399865135,0.4357894736842105,0.0027061494914305266,0.03354978354978355,0.6930693069306931
indiana,ripley county,71084,7.5,3.2,29039,40.9,6882.0,1.2,50.0,0.39776841421992426,0.12096774193548387,0.10289389067524116,0.002944245657882432,0.41052631578947363,0.0033447774425332047,0.012987012987012986,0.6930693069306931
indiana,rush county,64393,8.7,5.7,16734,42.7,3761.0,1.3,50.2,0.36032723955972623,0.1403225806451613,0.1832797427652733,0.0016947994301184878,0.44842105263157894,0.0018279145541074372,0.014069264069264068,0.6996699669966998
indiana,st. joseph county,64885,9.8,5.0,272574,36.7,63561.0,7.6,51.0,0.36308034939873646,0.15806451612903227,0.1607717041800643,0.02767272083695534,0.3221052631578948,0.030891804566238454,0.08225108225108224,0.7260726072607261
indiana,scott county,54583,9.1,3.4,24468,41.2,5514.0,1.6,50.5,0.30543291533068095,0.14677419354838708,0.10932475884244372,0.0024801076077313557,0.4168421052631579,0.0026799045071386357,0.017316017316017316,0.7095709570957096
indiana,shelby county,71301,9.4,4.0,45104,41.2,10182.0,3.8,50.4,0.39898269233997546,0.15161290322580645,0.12861736334405144,0.004575481224646167,0.4168421052631579,0.0049486375937043145,0.04112554112554112,0.7062706270627063
indiana,spencer county,70890,4.5,3.4,19871,44.2,4330.0,2.8,48.9,0.396682838389095,0.07258064516129033,0.10932475884244372,0.0020133295249169835,0.48000000000000004,0.002104458925627547,0.0303030303030303,0.6567656765676568
indiana,starke county,62933,11.3,3.4,23300,41.9,5319.0,2.9,49.6,0.35215744206998045,0.18225806451612905,0.10932475884244372,0.0023615092173186547,0.431578947368421,0.002585130952751252,0.031385281385281384,0.67986798679868
indiana,steuben county,71483,6.4,7.1,34648,43.6,6914.0,3.3,48.1,0.40000111915034103,0.1032258064516129,0.22829581993569129,0.003513781935129727,0.46736842105263154,0.0033603300258172883,0.03571428571428571,0.6303630363036304
indiana,sullivan county,54985,10.0,5.1,20766,41.3,3992.0,0.9,45.6,0.3076824075162137,0.16129032258064516,0.16398713826366557,0.0021042075723650723,0.4189473684210525,0.0019401847646894148,0.00974025974025974,0.5478547854785479
indiana,switzerland county,65148,8.7,4.1,9914,42.1,2372.0,0.2,49.2,0.3645520320972318,0.1403225806451613,0.13183279742765272,0.0010022985545922708,0.4357894736842105,0.0011528352359326884,0.0021645021645021645,0.6666666666666669
indiana,tippecanoe county,58622,8.9,2.9,187399,28.8,38420.0,7.3,48.8,0.32803415646840917,0.1435483870967742,0.0932475884244373,0.01902407537171406,0.15578947368421056,0.018672820305452736,0.079004329004329,0.6534653465346534
indiana,tipton county,78309,8.4,3.0,15329,44.5,3163.0,2.1,49.6,0.43819772029075527,0.13548387096774195,0.09646302250803858,0.0015521361265826614,0.48631578947368415,0.001537275653986127,0.022727272727272728,0.67986798679868
indiana,union county,79500,6.0,5.1,7028,43.7,1453.0,0.0,50.6,0.4448622605717739,0.0967741935483871,0.16398713826366557,0.0007092549289663674,0.4694736842105263,0.0007061844847429158,0.0,0.712871287128713
indiana,vanderburgh county,60938,9.6,4.4,179908,38.9,39159.0,2.2,51.2,0.3409939174178963,0.15483870967741936,0.1414790996784566,0.01826344134553123,0.36842105263157887,0.01903198777566954,0.02380952380952381,0.7326732673267329
indiana,vermillion county,59363,8.0,6.0,15452,42.5,3418.0,1.3,49.6,0.33218060848204045,0.12903225806451613,0.19292604501607716,0.00156462551187441,0.44421052631578944,0.0016612103020311674,0.014069264069264068,0.67986798679868
indiana,vigo county,52525,13.4,6.1,106201,36.4,21878.0,1.9,49.5,0.2939168583211626,0.2161290322580645,0.19614147909967844,0.010779253364239315,0.31578947368421045,0.010633106784036828,0.02056277056277056,0.6765676567656767
indiana,wabash county,68414,7.9,3.6,30901,42.6,6515.0,1.4,50.9,0.382827757166759,0.12741935483870967,0.1157556270096463,0.0031333126124615837,0.4463157894736842,0.0031664087529938724,0.01515151515151515,0.7227722772277227
indiana,warren county,74635,9.1,4.6,8469,43.4,1877.0,0.6,50.2,0.41763892852546347,0.14677419354838708,0.14790996784565916,0.0008555736623436809,0.46315789473684205,0.000912256213257022,0.006493506493506493,0.6996699669966998
indiana,warrick county,95027,4.3,2.9,64650,41.3,15039.0,1.4,50.9,0.5317474973000498,0.06935483870967742,0.0932475884244373,0.006560176549138166,0.4189473684210525,0.007309228125291611,0.01515151515151515,0.7227722772277227
indiana,washington county,61358,7.0,3.6,28167,41.4,6486.0,0.9,50.3,0.3433441331341246,0.11290322580645161,0.1157556270096463,0.0028557030239441824,0.4210526315789473,0.003152314224392672,0.00974025974025974,0.7029702970297029
indiana,wayne county,56652,13.1,5.3,66377,40.9,15012.0,2.7,51.2,0.3170105256089577,0.21129032258064515,0.17041800643086816,0.006735535641811741,0.41052631578947363,0.007296105633145666,0.02922077922077922,0.7326732673267329
indiana,wells county,69741,4.4,2.1,28261,40.2,6979.0,1.9,50.5,0.3902533196796992,0.07096774193548387,0.06752411575562701,0.0028652477574191773,0.3957894736842106,0.003391921210613083,0.02056277056277056,0.7095709570957096
indiana,white county,66143,5.5,4.8,24709,42.5,5801.0,5.0,49.6,0.3701198050440106,0.08870967741935484,0.15434083601286172,0.0025045786797257574,0.44421052631578944,0.0028193917384677597,0.05411255411255411,0.67986798679868
indiana,whitley county,75790,8.3,4.5,34388,41.8,7936.0,1.9,49.9,0.42410202174509115,0.1338709677419355,0.14469453376205788,0.0034873816084967624,0.42947368421052623,0.0038570406544527047,0.02056277056277056,0.6897689768976898
iowa,adair county,66176,5.0,4.2,7471,42.6,1715.0,2.2,49.6,0.3703044648502857,0.08064516129032258,0.13504823151125403,0.0007542370239602257,0.4463157894736842,0.0008335212603813493,0.02380952380952381,0.67986798679868
iowa,adams county,68828,3.6,2.9,3641,46.6,796.0,0.3,50.4,0.3851443983727554,0.05806451612903226,0.0932475884244373,0.000365339904713098,0.5305263157894736,0.0003868705091915767,0.0032467532467532465,0.7062706270627063
iowa,allamakee county,66000,9.4,3.6,14038,43.1,3386.0,5.5,49.1,0.36931961255015194,0.15161290322580645,0.1157556270096463,0.001421048350878212,0.4568421052631579,0.0016456577187470838,0.05952380952380952,0.6633663366336635
iowa,appanoose county,51146,10.8,6.9,12242,45.5,2621.0,0.8,49.9,0.28620031671954654,0.17419354838709677,0.22186495176848875,0.0012386830176751202,0.5073684210526316,0.001273853774611963,0.008658008658008658,0.6897689768976898
iowa,audubon county,54152,7.1,1.9,5622,47.4,1249.0,1.8,50.7,0.3030211463456943,0.11451612903225807,0.06109324758842443,0.000566490085712722,0.5473684210526315,0.0006070367663068835,0.01948051948051948,0.7161716171617163
iowa,benton county,84742,4.2,2.3,25698,43.3,5941.0,1.5,49.7,0.47419519101098445,0.06774193548387097,0.07395498392282958,0.0026050014606488407,0.46105263157894727,0.002887434290335625,0.016233766233766232,0.6831683168316833
iowa,black hawk county,64581,8.8,4.8,130693,35.7,28679.0,2.9,50.8,0.36137924088032364,0.14193548387096774,0.15434083601286172,0.013266164133064551,0.3010526315789474,0.013938516750132197,0.031385281385281384,0.7194719471947194
iowa,boone county,79741,3.3,1.3,26669,42.2,5581.0,2.5,48.8,0.44621083673275247,0.0532258064516129,0.04180064308681672,0.0027035965266511805,0.4378947368421053,0.0027124677283896855,0.027056277056277056,0.6534653465346534
iowa,bremer county,83343,4.1,3.6,25118,38.6,5677.0,0.7,50.2,0.4663667343752623,0.0661290322580645,0.1157556270096463,0.0025461084243137665,0.36210526315789476,0.002759125478241936,0.007575757575757575,0.6996699669966998
iowa,buchanan county,78430,4.8,2.7,20645,39.9,5308.0,1.5,49.6,0.4388748062470972,0.07741935483870968,0.08681672025723473,0.002091921266508962,0.38947368421052625,0.002579784752247348,0.016233766233766232,0.67986798679868
iowa,buena vista county,66564,5.3,5.0,20684,35.7,5521.0,21.0,48.5,0.3724756165119441,0.08548387096774193,0.1607717041800643,0.0020958813155039064,0.3010526315789474,0.002683306634732029,0.22727272727272727,0.6435643564356436
iowa,butler county,69651,7.8,3.4,14301,43.7,3215.0,1.6,50.4,0.38974970202622167,0.12580645161290321,0.10932475884244372,0.0014477532966646336,0.4694736842105263,0.0015625486018227628,0.017316017316017316,0.7062706270627063
iowa,calhoun county,66875,5.7,2.8,9858,42.7,2152.0,1.8,47.9,0.3742158952922941,0.09193548387096774,0.090032154340836,0.0009966123303944015,0.44842105263157894,0.0010459112258546144,0.01948051948051948,0.6237623762376238
iowa,carroll county,68528,5.9,2.1,20677,41.8,4986.0,1.6,49.5,0.3834656728611638,0.09516129032258065,0.06752411575562701,0.002095170537479173,0.42947368421052623,0.0024232868829512583,0.017316017316017316,0.6765676567656767
iowa,cass county,61657,13.3,1.1,13115,44.0,3090.0,2.4,50.4,0.34501726289401086,0.21451612903225808,0.03536977491961415,0.0013273271913311888,0.4757894736842105,0.0015017963233693117,0.025974025974025972,0.7062706270627063
iowa,cedar county,79080,3.9,2.9,18427,43.8,3953.0,2.3,50.2,0.4425120448555457,0.06290322580645161,0.0932475884244373,0.0018667061723862128,0.47157894736842093,0.001921230053811938,0.02489177489177489,0.6996699669966998
iowa,cerro gordo county,65537,5.5,2.6,42785,43.9,8964.0,4.2,50.5,0.36672877951059557,0.08870967741935484,0.08360128617363344,0.004340010619023689,0.4736842105263157,0.004356667392453887,0.045454545454545456,0.7095709570957096
iowa,cherokee county,64478,9.6,3.0,11587,44.5,2522.0,3.0,50.0,0.36080287845467723,0.15483870967741936,0.09646302250803858,0.001172174502503614,0.48631578947368415,0.0012257379700768298,0.032467532467532464,0.6930693069306931
iowa,chickasaw county,73421,5.5,1.8,11868,43.5,2769.0,2.8,48.8,0.4108456859552228,0.08870967741935484,0.05787781350482315,0.0012007071632107794,0.4652631578947368,0.001345784472300849,0.0303030303030303,0.6534653465346534
iowa,clarke county,66821,8.3,4.1,9690,38.4,2474.0,15.3,48.6,0.3739137247002076,0.1338709677419355,0.13183279742765272,0.0009795536578007938,0.3578947368421052,0.0012024090951507046,0.16558441558441558,0.6468646864686469
iowa,clay county,64082,6.6,4.0,16446,41.8,3803.0,4.0,50.6,0.3585869607793763,0.1064516129032258,0.12861736334405144,0.001665555991386589,0.42947368421052623,0.0018483273196677969,0.04329004329004329,0.712871287128713
iowa,clayton county,62326,7.7,2.6,17069,46.4,3708.0,1.4,49.5,0.34876082078486015,0.12419354838709677,0.08360128617363344,0.001728815235587884,0.5263157894736842,0.001802155588043174,0.01515151515151515,0.6765676567656767
iowa,clinton county,65177,9.2,3.8,46383,42.5,10532.0,2.1,50.7,0.36471430889668566,0.14838709677419354,0.12218649517684886,0.004705350523736788,0.44421052631578944,0.005118743973373977,0.022727272727272728,0.7161716171617163
iowa,crawford county,65039,13.6,1.7,16289,37.9,4121.0,15.6,49.8,0.3639420951613535,0.21935483870967742,0.05466237942122186,0.0016496142556889912,0.34736842105263155,0.0020028811160533763,0.1688311688311688,0.6864686468646864
iowa,dallas county,102349,4.4,2.9,104136,35.8,27939.0,4.3,50.3,0.5727195912862955,0.07096774193548387,0.0932475884244373,0.010569573846942888,0.303157894736842,0.013578863261687767,0.04653679653679653,0.7029702970297029
iowa,davis county,79505,5.5,3.5,9127,36.2,2730.0,1.4,49.3,0.4448902393303004,0.08870967741935484,0.11254019292604502,0.0009223867966686443,0.3115789473684211,0.0013268297614233723,0.01515151515151515,0.66996699669967
iowa,decatur county,57146,12.0,3.2,7669,36.2,1730.0,2.3,49.7,0.3197748269513785,0.1935483870967742,0.10289389067524116,0.0007743418880884062,0.3115789473684211,0.0008408115337957635,0.02489177489177489,0.6831683168316833
iowa,delaware county,76205,6.1,2.1,17549,44.0,4115.0,1.1,49.2,0.4264242587027928,0.09838709677419354,0.06752411575562701,0.0017775543001410487,0.4757894736842105,0.001999965006687611,0.011904761904761906,0.6666666666666669
iowa,des moines county,60662,10.4,3.2,38597,42.2,8444.0,2.3,50.7,0.33944948994723206,0.16774193548387098,0.10289389067524116,0.003914762280797327,0.4378947368421053,0.00410393791408753,0.02489177489177489,0.7161716171617163
iowa,dickinson county,74570,3.1,2.4,17844,48.1,3433.0,1.9,49.9,0.41727520466461865,0.05,0.07717041800643086,0.0018075085168976813,0.5621052631578947,0.0016685005754455814,0.02056277056277056,0.6897689768976898
iowa,dubuque county,75919,5.3,3.8,98948,38.8,22431.0,1.6,50.3,0.4248238737150755,0.08548387096774193,0.12218649517684886,0.010042785790897431,0.36631578947368415,0.010901874863914897,0.017316017316017316,0.7029702970297029
iowa,emmet county,65181,6.9,2.0,9316,43.3,1817.0,6.4,49.8,0.3647366919035069,0.11129032258064517,0.06430868167202572,0.000941577803336453,0.46105263157894727,0.0008830951195993654,0.06926406926406926,0.6864686468646864
iowa,fayette county,58764,9.0,3.8,19393,43.7,4145.0,2.1,49.6,0.32882875321056254,0.14516129032258066,0.12218649517684886,0.001964793539799457,0.4694736842105263,0.0020145455535164392,0.022727272727272728,0.67986798679868
iowa,floyd county,64500,6.7,3.5,15502,44.2,3508.0,2.8,48.7,0.3609259849921939,0.10806451612903226,0.11254019292604502,0.0015697024977653646,0.48000000000000004,0.0017049519425176522,0.0303030303030303,0.6501650165016504
iowa,franklin county,63648,10.5,3.8,9977,41.9,2439.0,12.5,49.2,0.3561584045392738,0.1693548387096774,0.12218649517684886,0.0010086955568148737,0.431578947368421,0.0011853984571837382,0.13528138528138528,0.6666666666666669
iowa,fremont county,73750,5.2,1.0,6570,46.4,1441.0,2.4,49.3,0.41268668826626825,0.08387096774193549,0.03215434083601286,0.0006627497382052226,0.5263157894736842,0.0007003522660113845,0.025974025974025972,0.66996699669967
iowa,greene county,59159,7.2,3.2,8722,44.8,1844.0,2.2,49.4,0.33103907513415815,0.11612903225806452,0.10289389067524116,0.0008812632109519115,0.4926315789473683,0.0008962176117453109,0.02380952380952381,0.6732673267326733
iowa,grundy county,83617,4.1,2.2,12352,41.5,2917.0,0.6,50.3,0.46789997034251596,0.0661290322580645,0.0707395498392283,0.0012498523866352204,0.42315789473684207,0.0014177151699897353,0.006493506493506493,0.7029702970297029
iowa,guthrie county,79981,6.7,3.3,10646,46.5,2279.0,1.7,50.1,0.4475538171420258,0.10806451612903226,0.10610932475884244,0.0010766256280358472,0.5284210526315789,0.0011076355407633209,0.018398268398268396,0.6963696369636965
