Name,Median_Household_Income,Poverty_Rate,Unemployment_Rate,Population_Density,Median_Age,Average_Age,Minority_Percentage,Female_Percentage
"Jo Daviess County, Illinois",0.41942397331945586,0.08064516129032258,0.09646302250803858,0.002221181327292668,0.6210526315789473,0.0019742060406233476,0.032467532467532464,0.6831683168316833
"Johnson County, Illinois",0.36485979844102356,0.21129032258064515,0.07717041800643086,0.0013511890250186758,0.44842105263157894,0.0011538072723879435,0.028138528138528136,0.4620462046204621
"Kane County, Illinois",0.5633690901867302,0.09838709677419354,0.1607717041800643,0.052399977539414416,0.36210526315789476,0.06117317023857663,0.2976190476190476,0.6897689768976898
"Kankakee County, Illinois",0.3823297352649868,0.1403225806451613,0.16398713826366557,0.010843426465900982,0.37052631578947365,0.011940981834582724,0.11363636363636363,0.7095709570957096
"Kendall County, Illinois",0.6181850738919012,0.06129032258064516,0.1157556270096463,0.013708877302755797,0.30736842105263157,0.018055577156365674,0.19805194805194803,0.6963696369636965
"Knox County, Illinois",0.29820320412742646,0.1693548387096774,0.14469453376205788,0.005000932642308168,0.44210526315789467,0.0048353953466670815,0.0487012987012987,0.6567656765676568
"Lake County, Illinois",0.6094724884867408,0.08709677419354839,0.16398713826366557,0.07228023581177907,0.36842105263157887,0.08169869202774581,0.20454545454545453,0.6831683168316833
"LaSalle County, Illinois",0.4044665290111747,0.16129032258064516,0.1832797427652733,0.011068438480588094,0.4357894736842105,0.011292147500699866,0.1028138528138528,0.6633663366336635
"Lawrence County, Illinois",0.29902577962810634,0.16774193548387098,0.2540192926045016,0.0015326405007613955,0.40421052631578946,0.0013861239851939407,0.017316017316017316,0.49174917491749176
"Lee County, Illinois",0.38307956599349774,0.11774193548387096,0.1157556270096463,0.0034538735016164616,0.4547368421052631,0.0032942315468599335,0.055194805194805185,0.6006600660066008
"Livingston County, Illinois",0.3961568377287963,0.11774193548387096,0.1157556270096463,0.00361643858984483,0.431578947368421,0.003823019378518772,0.03896103896103896,0.6501650165016504
"Logan County, Illinois",0.35918011046013865,0.18064516129032257,0.1414790996784566,0.0028255457277519117,0.4021052631578947,0.002647341285887586,0.02380952380952381,0.6963696369636965
"McDonough County, Illinois",0.2822161415053691,0.18387096774193548,0.27652733118971057,0.002747563224466848,0.28842105263157897,0.002358646458676786,0.027056277056277056,0.7161716171617163
"McHenry County, Illinois",0.5754447223667791,0.0661290322580645,0.15112540192926044,0.03161164957059361,0.39999999999999997,0.034826122118883945,0.13203463203463203,0.6897689768976898
"McLean County, Illinois",0.4383096353248614,0.10806451612903226,0.09646302250803858,0.017346943852496095,0.26947368421052637,0.01782666257115307,0.04978354978354978,0.7293729372937295
"Macon County, Illinois",0.3494490982446127,0.1564516129032258,0.22829581993569129,0.010412694982912389,0.41052631578947363,0.011292147500699866,0.018398268398268396,0.7590759075907592
"Macoupin County, Illinois",0.3834097153441107,0.17580645161290323,0.1414790996784566,0.004520852856459495,0.48210526315789465,0.004492752496189617,0.008658008658008658,0.7095709570957096
"Madison County, Illinois",0.41856222755683886,0.12258064516129032,0.15112540192926044,0.026866190858318283,0.3957894736842106,0.027695262683131668,0.031385281385281384,0.7293729372937295
"Marion County, Illinois",0.34043993799907113,0.1774193548387097,0.2057877813504823,0.0037824560284790477,0.4189473684210525,0.004276960403122958,0.014069264069264068,0.7227722772277227
"Marshall County, Illinois",0.39068419256100767,0.1338709677419355,0.15112540192926044,0.001185171586384458,0.5157894736842105,0.0012048391862888425,0.031385281385281384,0.6831683168316833
"Mason County, Illinois",0.3476472661955044,0.1629032258064516,0.19614147909967844,0.0013032622782080637,0.5073684210526316,0.001287462284985536,0.005411255411255411,0.7161716171617163
"Massac County, Illinois",0.35020452472482894,0.14838709677419354,0.10932475884244372,0.0014129251734526845,0.49684210526315786,0.001436669880867212,0.022727272727272728,0.7326732673267329
"Menard County, Illinois",0.4551248691993039,0.10161290322580645,0.12540192926045016,0.0012312706182743265,0.4505263157894736,0.0013059309776353853,0.008658008658008658,0.7293729372937295
"Mercer County, Illinois",0.40127135478744536,0.09032258064516129,0.09967845659163987,0.0015815826447501985,0.48631578947368415,0.0016004580235777163,0.02922077922077922,0.6765676567656767
"Monroe County, Illinois",0.5687242245687074,0.05967741935483871,0.06752411575562701,0.0035463761845496555,0.44421052631578944,0.0037564348813337897,0.01515151515151515,0.67986798679868
"Montgomery County, Illinois",0.3461699877453038,0.132258064516129,0.1864951768488746,0.002846665989058283,0.4463157894736842,0.002745516967868363,0.01515151515151515,0.5940594059405941
"Morgan County, Illinois",0.36470311739327504,0.11290322580645161,0.180064308681672,0.0033079609271104244,0.42315789473684207,0.0030633728887368194,0.021645021645021644,0.7029702970297029
"Moultrie County, Illinois",0.401081099229465,0.12903225806451613,0.08360128617363344,0.0014648119692582413,0.39999999999999997,0.0017953513328563874,0.007575757575757575,0.712871287128713
"Ogle County, Illinois",0.44342974813521574,0.09516129032258065,0.17363344051446947,0.005228584689658576,0.4336842105263157,0.005612538492643628,0.10606060606060606,0.6963696369636965
"Peoria County, Illinois",0.36337692423911766,0.1629032258064516,0.2090032154340836,0.018255622787259163,0.35157894736842105,0.02092600080873433,0.0422077922077922,0.7326732673267329
"Perry County, Illinois",0.3317497356007319,0.20483870967741935,0.16398713826366557,0.0021086753199491123,0.4378947368421053,0.0019732340041680924,0.03354978354978355,0.5610561056105611
"Piatt County, Illinois",0.48971780624150146,0.07419354838709677,0.10610932475884244,0.0016915501591482768,0.44421052631578944,0.0017793127313446763,0.00974025974025974,0.7062706270627063
"Pike County, Illinois",0.32471587570716315,0.1774193548387097,0.14790996784565916,0.0014806521652380197,0.45263157894736833,0.0016373954088774146,0.012987012987012986,0.6963696369636965
"Pope County, Illinois",0.34973448158158327,0.12419354838709677,0.09646302250803858,0.00037711851198011284,0.6189473684210525,0.0002862647360726617,0.018398268398268396,0.6369636963696369
"Pulaski County, Illinois",0.2418875589652336,0.24516129032258063,0.07717041800643086,0.0005108463203478588,0.44842105263157894,0.0005054589567327133,0.01948051948051948,0.6501650165016504
"Putnam County, Illinois",0.4338162467055012,0.09032258064516129,0.10932475884244372,0.000564256211920702,0.5431578947368421,0.0005360781050732527,0.05735930735930735,0.6402640264026402
"Randolph County, Illinois",0.38537941994437824,0.1403225806451613,0.16398713826366557,0.0030562439666368918,0.4547368421052631,0.002983179881178264,0.021645021645021644,0.5544554455445544
"Richland County, Illinois",0.3380057860072633,0.09032258064516129,0.13504823151125403,0.0015872688689480678,0.44421052631578944,0.001755011819963296,0.011904761904761906,0.6996699669966998
"Rock Island County, Illinois",0.3736171498598264,0.17903225806451611,0.1832797427652733,0.014515305741675038,0.3978947368421052,0.015660965348844442,0.13528138528138528,0.7095709570957096
"St. Clair County, Illinois",0.3926986631749176,0.1532258064516129,0.1832797427652733,0.025865618478928935,0.38105263157894737,0.028834003390463155,0.03463203463203463,0.7425742574257427
"Saline County, Illinois",0.3074585774480015,0.20967741935483872,0.18971061093247588,0.002370343172768916,0.45894736842105266,0.002375171078416125,0.011904761904761906,0.7227722772277227
"Sangamon County, Illinois",0.4147235418869994,0.1338709677419355,0.17684887459807072,0.019817912885623734,0.40842105263157885,0.020889063423434634,0.014069264069264068,0.7491749174917494
"Schuyler County, Illinois",0.36964976190076493,0.1435483870967742,0.19935691318327975,0.0006887439059669104,0.5768421052631578,0.0005735015086005786,0.012987012987012986,0.5280528052805281
"Scott County, Illinois",0.4085626192594582,0.12903225806451613,0.08360128617363344,0.0004877968044029246,0.48210526315789465,0.000504486920277458,0.014069264069264068,0.6600660066006602
"Shelby County, Illinois",0.3830683744900871,0.1032258064516129,0.09646302250803858,0.0021144630838648005,0.5073684210526316,0.0021666692587638805,0.007575757575757575,0.7029702970297029
"Stark County, Illinois",0.3485257992132373,0.15483870967741936,0.09967845659163987,0.0005362312498026322,0.4884210526315789,0.0005603790164546331,0.016233766233766232,0.6930693069306931
"Stephenson County, Illinois",0.3466176478817282,0.1435483870967742,0.15112540192926044,0.00446764604432229,0.5010526315789474,0.004566141248561386,0.0422077922077922,0.7326732673267329
"Tazewell County, Illinois",0.4292165388037402,0.09193548387096774,0.12540192926045016,0.013252151652005516,0.4273684210526316,0.014142644405735793,0.02056277056277056,0.7062706270627063
"Union County, Illinois",0.3157123112133268,0.2,0.16720257234726688,0.001718965882959432,0.48210526315789465,0.0017705644032473794,0.04004329004329004,0.6633663366336635
"Vermilion County, Illinois",0.3051755107522369,0.19677419354838707,0.202572347266881,0.0074262088024172135,0.4168421052631579,0.008359513515194874,0.0487012987012987,0.6930693069306931
"Wabash County, Illinois",0.3002120789896311,0.14516129032258066,0.1414790996784566,0.001132777091989806,0.4547368421052631,0.0011849124389561106,0.005411255411255411,0.7227722772277227
"Warren County, Illinois",0.36176534774798974,0.12096774193548387,0.16720257234726688,0.0016787561547030709,0.3642105263157895,0.0017904911505801113,0.09848484848484848,0.6897689768976898
"Washington County, Illinois",0.423329808009759,0.07096774193548387,0.13183279742765272,0.0013849002113346146,0.48000000000000004,0.0013958443497464929,0.010822510822510822,0.6666666666666669
"Wayne County, Illinois",0.2971735858136503,0.17419354838709677,0.10610932475884244,0.0016196600389323586,0.4568421052631579,0.0017540397835080408,0.004329004329004329,0.6930693069306931
"White County, Illinois",0.2971176282965972,0.21129032258064515,0.12861736334405144,0.0013875402439979111,0.4842105263157894,0.001454166537061806,0.012987012987012986,0.712871287128713
"Whiteside County, Illinois",0.36112743205358494,0.1338709677419355,0.14790996784565916,0.005599813898005181,0.46315789473684205,0.005906579520358331,0.11580086580086578,0.6897689768976898
"Will County, Illinois",0.6032164380802095,0.08387096774193549,0.15434083601286172,0.07091604970287956,0.36842105263157887,0.0814590850415254,0.1753246753246753,0.6963696369636965
"Williamson County, Illinois",0.36663924748331067,0.1629032258064516,0.13826366559485528,0.0067888439936667645,0.4210526315789473,0.007005952751251983,0.017316017316017316,0.6831683168316833
"Winnebago County, Illinois",0.3601593670085671,0.1870967741935484,0.2315112540192926,0.028760718913386926,0.38526315789473686,0.0324417166941429,0.12987012987012986,0.7260726072607261
"Woodford County, Illinois",0.4791586227735903,0.07741935483870968,0.09646302250803858,0.0038894788910603722,0.4021052631578947,0.004475255839995023,0.014069264069264068,0.6864686468646864
"Adams County, Indiana",0.35324861365251503,0.12741935483870967,0.08681672025723473,0.0036505559350320455,0.248421052631579,0.005463330896761952,0.04761904761904762,0.6930693069306931
"Allen County, Indiana",0.3852059516415138,0.14838709677419354,0.14790996784565916,0.03947336222273692,0.3115789473684211,0.04830146349808703,0.06818181818181818,0.7194719471947194
"Bartholomew County, Indiana",0.449702585796863,0.14193548387096774,0.1189710610932476,0.008411347144698059,0.34315789473684216,0.009766536284176801,0.07251082251082251,0.6732673267326733
"Benton County, Indiana",0.3458790086566279,0.14838709677419354,0.1157556270096463,0.0008798416549024441,0.3978947368421052,0.0010473692805374973,0.05844155844155844,0.6501650165016504
"Blackford County, Indiana",0.2661339511043216,0.20483870967741935,0.17684887459807072,0.0012148211839876333,0.4757894736842105,0.0013467565087561045,0.014069264069264068,0.7293729372937295
"Boone County, Indiana",0.5867985025768436,0.06774193548387097,0.09646302250803858,0.007390466821744893,0.35578947368421043,0.009119160004976827,0.02922077922077922,0.6963696369636965
"Brown County, Indiana",0.40649778688020055,0.12096774193548387,0.10289389067524116,0.0015738656261959476,0.6210526315789473,0.0012568431366449966,0.010822510822510822,0.6930693069306931
"Carroll County, Indiana",0.3581448963946572,0.07903225806451614,0.0932475884244373,0.002071410243509505,0.45263157894736833,0.0021773616597716883,0.03571428571428571,0.6633663366336635
"Cass County, Indiana",0.3162998651423839,0.14838709677419354,0.10932475884244372,0.0038239857730670568,0.4147368421052632,0.004246827273010047,0.11580086580086578,0.6930693069306931
"Clark County, Indiana",0.4045616567901649,0.10161290322580645,0.12218649517684886,0.012464711140318448,0.3873684210526315,0.013263437431957448,0.04761904761904762,0.7227722772277227
"Clay County, Indiana",0.37869809240824365,0.11612903225806452,0.12540192926045016,0.002679430073810236,0.4168421052631579,0.0029851239540887742,0.00974025974025974,0.7095709570957096
"Clinton County, Indiana",0.3563934261108966,0.08225806451612902,0.09967845659163987,0.0033430936694758308,0.31789473684210523,0.004332852499300134,0.1883116883116883,0.6963696369636965
"Crawford County, Indiana",0.2741526632980241,0.2854838709677419,0.08360128617363344,0.001061191590927345,0.5094736842105263,0.0010847926840648232,0.0032467532467532465,0.6765676567656767
"Daviess County, Indiana",0.38365033266743886,0.12096774193548387,0.05466237942122186,0.0033913250354399,0.28,0.004822272854521136,0.055194805194805185,0.6963696369636965
"Dearborn County, Indiana",0.4627294957668138,0.08548387096774193,0.07395498392282958,0.005156694569442658,0.42947368421052623,0.0054900618992814705,0.014069264069264068,0.6963696369636965
"Decatur County, Indiana",0.4153614575814042,0.10161290322580645,0.08360128617363344,0.0026773992794538546,0.39999999999999997,0.0030390719773554387,0.016233766233766232,0.6930693069306931
"DeKalb County, Indiana",0.3921502795077977,0.12096774193548387,0.13183279742765272,0.004421140853561145,0.3578947368421052,0.005144988957665868,0.02056277056277056,0.6963696369636965
"Delaware County, Indiana",0.3185773360864432,0.18064516129032257,0.19935691318327975,0.01137915001711452,0.3010526315789474,0.009950737192447665,0.025974025974025972,0.7491749174917494
"Dubois County, Indiana",0.4024352711421489,0.09193548387096774,0.06752411575562701,0.004419008519486944,0.3936842105263158,0.005179496251827428,0.04004329004329004,0.6831683168316833
"Elkhart County, Indiana",0.36717643964701996,0.14838709677419354,0.10932475884244372,0.02100095213793399,0.2968421052631579,0.02778420401878752,0.1341991341991342,0.7062706270627063
"Fayette County, Indiana",0.3170496958708948,0.1903225806451613,0.13183279742765272,0.002370647791922373,0.4736842105263157,0.0025457634763134157,0.010822510822510822,0.712871287128713
"Floyd County, Indiana",0.43747027256906557,0.11129032258064517,0.12218649517684886,0.008170799553184626,0.3936842105263158,0.008808594357522785,0.022727272727272728,0.7293729372937295
"Fountain County, Indiana",0.3498799711259212,0.14838709677419354,0.14469453376205788,0.0016757099631684981,0.4505263157894736,0.0017783406948894212,0.017316017316017316,0.6897689768976898
"Franklin County, Indiana",0.4459926024162456,0.08225806451612902,0.10289389067524116,0.002323837982007771,0.4399999999999999,0.00252049052847678,0.008658008658008658,0.7029702970297029
"Fulton County, Indiana",0.3518496757261887,0.15000000000000002,0.2379421221864952,0.002068160972539294,0.4378947368421053,0.002345037948303213,0.055194805194805185,0.6732673267326733
"Gibson County, Indiana",0.3791849228066052,0.10483870967741936,0.0932475884244373,0.0033450229241143935,0.40842105263157885,0.0038434321440791314,0.016233766233766232,0.6666666666666669
"Grant County, Indiana",0.30220976234842506,0.23709677419354838,0.21543408360128616,0.006735535641811741,0.3768421052631578,0.006887850321938474,0.04004329004329004,0.7557755775577558
"Greene County, Indiana",0.3343629516471095,0.17419354838709677,0.2057877813504823,0.0031386942175059955,0.4568421052631579,0.0032470877787800553,0.01515151515151515,0.6666666666666669
"Hamilton County, Indiana",0.660058083902701,0.04516129032258064,0.090032154340836,0.03626318404388628,0.34947368421052627,0.04492169274316464,0.0303030303030303,0.7194719471947194
"Hancock County, Indiana",0.5110376202387148,0.043548387096774194,0.08681672025723473,0.008323210669631084,0.3957894736842106,0.00928100407477682,0.01515151515151515,0.6963696369636965
"Harrison County, Indiana",0.4055129345800668,0.09193548387096774,0.12218649517684886,0.004035391465566409,0.4547368421052631,0.004322160098292327,0.01948051948051948,0.6831683168316833
"Hendricks County, Indiana",0.5595080215100695,0.06290322580645161,0.08038585209003216,0.018209726834804933,0.36210526315789476,0.02148686584341659,0.02380952380952381,0.6864686468646864
"Henry County, Indiana",0.3365508905638839,0.14838709677419354,0.13183279742765272,0.00496051983461617,0.4357894736842105,0.004832965255528943,0.017316017316017316,0.6039603960396039
"Howard County, Indiana",0.34971209857476204,0.13709677419354838,0.1832797427652733,0.008485369598988176,0.4126315789473684,0.00933398006158823,0.027056277056277056,0.7392739273927393
"Huntington County, Indiana",0.3510438874806247,0.0967741935483871,0.10289389067524116,0.0037279292000101947,0.40842105263157885,0.003887659802793244,0.021645021645021644,0.6897689768976898
"Jackson County, Indiana",0.39286653572607677,0.12419354838709677,0.09967845659163987,0.004698851981796366,0.36631578947368415,0.0056650284612274095,0.08116883116883117,0.6600660066006602
"Jasper County, Indiana",0.44561209130028484,0.08548387096774193,0.12540192926045016,0.0033665493442920414,0.4210526315789473,0.003747200535008865,0.051948051948051945,0.6996699669966998
"Jay County, Indiana",0.30280850778089274,0.14193548387096774,0.12218649517684886,0.002054960809222812,0.3831578947368421,0.002534099038850353,0.04329004329004329,0.6831683168316833
"Jefferson County, Indiana",0.33567235754615093,0.15000000000000002,0.13183279742765272,0.0033539584192824735,0.42526315789473684,0.003221328812715792,0.027056277056277056,0.7557755775577558
"Jennings County, Indiana",0.3831746937724879,0.13548387096774195,0.13826366559485528,0.002796505368455651,0.3936842105263158,0.00311003063858907,0.032467532467532464,0.6666666666666669
"Johnson County, Indiana",0.4881006339986682,0.08709677419354839,0.09646302250803858,0.01664642133926217,0.35157894736842105,0.019469404180534385,0.025974025974025972,0.7095709570957096
"Knox County, Indiana",0.3293827326293878,0.15483870967741936,0.08038585209003216,0.003662029923145603,0.3726315789473684,0.0038035786494136675,0.016233766233766232,0.6666666666666669
"Kosciusko County, Indiana",0.41364915755958076,0.1064516129032258,0.0932475884244373,0.008155060896922667,0.37052631578947365,0.009263993436809854,0.06926406926406926,0.6930693069306931
"LaGrange County, Indiana",0.4685938435539738,0.09032258064516129,0.10932475884244372,0.004117740176717694,0.23368421052631577,0.006316292886248406,0.04004329004329004,0.6666666666666669
"Lake County, Indiana",0.3860229313904883,0.18064516129032257,0.202572347266881,0.050662937586683186,0.3831578947368421,0.05664834053936359,0.170995670995671,0.735973597359736
"LaPorte County, Indiana",0.39423189914217127,0.1564516129032258,0.1414790996784566,0.011382399288084731,0.40842105263157885,0.011642566642819372,0.05411255411255411,0.6336633663366338
"Lawrence County, Indiana",0.36680712003446986,0.12580645161290321,0.10932475884244372,0.004572739652265051,0.4652631578947368,0.004679383495598619,0.017316017316017316,0.712871287128713
"Madison County, Indiana",0.3504731208066836,0.1532258064516129,0.1832797427652733,0.013292158300826239,0.40842105263157885,0.013722724657065538,0.03896103896103896,0.67986798679868
"Marion County, Indiana",0.3550504457016233,0.17903225806451611,0.16398713826366557,0.09867416544252075,0.271578947368421,0.11841834116146692,0.09415584415584415,0.745874587458746
"Marshall County, Indiana",0.3807405417806801,0.11129032258064517,0.090032154340836,0.004689307248321371,0.3831578947368421,0.005558104451149336,0.09090909090909091,0.6732673267326733
"Martin County, Indiana",0.36565439518317694,0.15483870967741936,0.06752411575562701,0.0009962061715231253,0.42947368421052623,0.0010629218638215808,0.008658008658008658,0.6435643564356436
"Miami County, Indiana",0.34206830174531494,0.18225806451612905,0.2090032154340836,0.003627912577958388,0.4126315789473684,0.0036568011446701295,0.022727272727272728,0.5544554455445544
"Monroe County, Indiana",0.35461397706860953,0.14193548387096774,0.17684887459807072,0.014193120217035055,0.21052631578947364,0.01085035693178637,0.02489177489177489,0.6963696369636965
"Montgomery County, Indiana",0.3725147867738813,0.12258064516129032,0.12218649517684886,0.003869881725521287,0.391578947368421,0.00429299900463467,0.045454545454545456,0.6633663366336635
"Morgan County, Indiana",0.44255681086918813,0.0967741935483871,0.12218649517684886,0.00732700449810796,0.42526315789473684,0.007811284954430931,0.010822510822510822,0.6996699669966998
"Newton County, Indiana",0.38384618397712456,0.18225806451612905,0.2797427652733119,0.0014028727413885943,0.4547368421052631,0.0014162571153068524,0.05735930735930735,0.6567656765676568
"Noble County, Indiana",0.3967835619197905,0.12580645161290321,0.09967845659163987,0.00481034259196173,0.38105263157894737,0.005626147003017201,0.10606060606060606,0.6765676567656767
"Ohio County, Indiana",0.3801865623618549,0.11935483870967742,0.03858520900321543,0.0006041613210236057,0.5178947368421052,0.0005958583470714486,0.0,0.7029702970297029
"Orange County, Indiana",0.3623696889321627,0.1403225806451613,0.0932475884244373,0.002000637060189597,0.4547368421052631,0.002197774425332048,0.010822510822510822,0.6864686468646864
"Owen County, Indiana",0.33342846111232355,0.1435483870967742,0.14790996784565916,0.0021720361038682265,0.503157894736842,0.002078213941335656,0.007575757575757575,0.6732673267326733
"Parke County, Indiana",0.37366191587346886,0.2564516129032258,0.16720257234726688,0.0016554020196046795,0.44421052631578944,0.0017632741298329653,0.011904761904761906,0.7557755775577558
"Perry County, Indiana",0.3418948334424505,0.15161290322580645,0.16398713826366557,0.0019470240891811157,0.4147368421052632,0.0019508771656972224,0.005411255411255411,0.5412541254125413
"Pike County, Indiana",0.3707185504764783,0.11935483870967742,0.09967845659163987,0.00123309833319507,0.4652631578947368,0.0013141932875050547,0.016233766233766232,0.7029702970297029
"Porter County, Indiana",0.48027217736294603,0.11612903225806452,0.1414790996784566,0.017678775650328892,0.40421052631578946,0.018295184142586084,0.08982683982683982,0.7095709570957096
"Posey County, Indiana",0.4427582579305791,0.12258064516129032,0.07395498392282958,0.0025506777116156257,0.4568421052631579,0.0027085795825686648,0.006493506493506493,0.6864686468646864
"Pulaski County, Indiana",0.3354988892432865,0.11774193548387096,0.090032154340836,0.0012588894215211199,0.44210526315789467,0.0013195394880089583,0.03463203463203463,0.7029702970297029
"Putnam County, Indiana",0.4262955564135708,0.07580645161290323,0.06752411575562701,0.003761843465761772,0.3578947368421052,0.003443925160969237,0.012987012987012986,0.6006600660066008
"Randolph County, Indiana",0.3420179399799672,0.20806451612903226,0.17363344051446947,0.002475741399865135,0.4357894736842105,0.0027061494914305266,0.03354978354978355,0.6930693069306931
"Ripley County, Indiana",0.39776841421992426,0.12096774193548387,0.10289389067524116,0.002944245657882432,0.41052631578947363,0.0033447774425332047,0.012987012987012986,0.6930693069306931
"Rush County, Indiana",0.36032723955972623,0.1403225806451613,0.1832797427652733,0.0016947994301184878,0.44842105263157894,0.0018279145541074372,0.014069264069264068,0.6996699669966998
"St. Joseph County, Indiana",0.36308034939873646,0.15806451612903227,0.1607717041800643,0.02767272083695534,0.3221052631578948,0.030891804566238454,0.08225108225108224,0.7260726072607261
"Scott County, Indiana",0.30543291533068095,0.14677419354838708,0.10932475884244372,0.0024801076077313557,0.4168421052631579,0.0026799045071386357,0.017316017316017316,0.7095709570957096
"Shelby County, Indiana",0.39898269233997546,0.15161290322580645,0.12861736334405144,0.004575481224646167,0.4168421052631579,0.0049486375937043145,0.04112554112554112,0.7062706270627063
"Spencer County, Indiana",0.396682838389095,0.07258064516129033,0.10932475884244372,0.0020133295249169835,0.48000000000000004,0.002104458925627547,0.0303030303030303,0.6567656765676568
"Starke County, Indiana",0.35215744206998045,0.18225806451612905,0.10932475884244372,0.0023615092173186547,0.431578947368421,0.002585130952751252,0.031385281385281384,0.67986798679868
"Steuben County, Indiana",0.40000111915034103,0.1032258064516129,0.22829581993569129,0.003513781935129727,0.46736842105263154,0.0033603300258172883,0.03571428571428571,0.6303630363036304
"Sullivan County, Indiana",0.3076824075162137,0.16129032258064516,0.16398713826366557,0.0021042075723650723,0.4189473684210525,0.0019401847646894148,0.00974025974025974,0.5478547854785479
"Switzerland County, Indiana",0.3645520320972318,0.1403225806451613,0.13183279742765272,0.0010022985545922708,0.4357894736842105,0.0011528352359326884,0.0021645021645021645,0.6666666666666669
"Tippecanoe County, Indiana",0.32803415646840917,0.1435483870967742,0.0932475884244373,0.01902407537171406,0.15578947368421056,0.018672820305452736,0.079004329004329,0.6534653465346534
"Tipton County, Indiana",0.43819772029075527,0.13548387096774195,0.09646302250803858,0.0015521361265826614,0.48631578947368415,0.001537275653986127,0.022727272727272728,0.67986798679868
"Union County, Indiana",0.4448622605717739,0.0967741935483871,0.16398713826366557,0.0007092549289663674,0.4694736842105263,0.0007061844847429158,0.0,0.712871287128713
"Vanderburgh County, Indiana",0.3409939174178963,0.15483870967741936,0.1414790996784566,0.01826344134553123,0.36842105263157887,0.01903198777566954,0.02380952380952381,0.7326732673267329
"Vermillion County, Indiana",0.33218060848204045,0.12903225806451613,0.19292604501607716,0.00156462551187441,0.44421052631578944,0.0016612103020311674,0.014069264069264068,0.67986798679868
"Vigo County, Indiana",0.2939168583211626,0.2161290322580645,0.19614147909967844,0.010779253364239315,0.31578947368421045,0.010633106784036828,0.02056277056277056,0.6765676567656767
"Wabash County, Indiana",0.382827757166759,0.12741935483870967,0.1157556270096463,0.0031333126124615837,0.4463157894736842,0.0031664087529938724,0.01515151515151515,0.7227722772277227
"Warren County, Indiana",0.41763892852546347,0.14677419354838708,0.14790996784565916,0.0008555736623436809,0.46315789473684205,0.000912256213257022,0.006493506493506493,0.6996699669966998
"Warrick County, Indiana",0.5317474973000498,0.06935483870967742,0.0932475884244373,0.006560176549138166,0.4189473684210525,0.007309228125291611,0.01515151515151515,0.7227722772277227
"Washington County, Indiana",0.3433441331341246,0.11290322580645161,0.1157556270096463,0.0028557030239441824,0.4210526315789473,0.003152314224392672,0.00974025974025974,0.7029702970297029
"Wayne County, Indiana",0.3170105256089577,0.21129032258064515,0.17041800643086816,0.006735535641811741,0.41052631578947363,0.007296105633145666,0.02922077922077922,0.7326732673267329
"Wells County, Indiana",0.3902533196796992,0.07096774193548387,0.06752411575562701,0.0028652477574191773,0.3957894736842106,0.003391921210613083,0.02056277056277056,0.7095709570957096
"White County, Indiana",0.3701198050440106,0.08870967741935484,0.15434083601286172,0.0025045786797257574,0.44421052631578944,0.0028193917384677597,0.05411255411255411,0.67986798679868
"Whitley County, Indiana",0.42410202174509115,0.1338709677419355,0.14469453376205788,0.0034873816084967624,0.42947368421052623,0.0038570406544527047,0.02056277056277056,0.6897689768976898
"Adair County, Iowa",0.3703044648502857,0.08064516129032258,0.13504823151125403,0.0007542370239602257,0.4463157894736842,0.0008335212603813493,0.02380952380952381,0.67986798679868
"Adams County, Iowa",0.3851443983727554,0.05806451612903226,0.0932475884244373,0.000365339904713098,0.5305263157894736,0.0003868705091915767,0.0032467532467532465,0.7062706270627063
"Allamakee County, Iowa",0.36931961255015194,0.15161290322580645,0.1157556270096463,0.001421048350878212,0.4568421052631579,0.0016456577187470838,0.05952380952380952,0.6633663366336635
"Appanoose County, Iowa",0.28620031671954654,0.17419354838709677,0.22186495176848875,0.0012386830176751202,0.5073684210526316,0.001273853774611963,0.008658008658008658,0.6897689768976898
"Audubon County, Iowa",0.3030211463456943,0.11451612903225807,0.06109324758842443,0.000566490085712722,0.5473684210526315,0.0006070367663068835,0.01948051948051948,0.7161716171617163
"Benton County, Iowa",0.47419519101098445,0.06774193548387097,0.07395498392282958,0.0026050014606488407,0.46105263157894727,0.002887434290335625,0.016233766233766232,0.6831683168316833
"Black Hawk County, Iowa",0.36137924088032364,0.14193548387096774,0.15434083601286172,0.013266164133064551,0.3010526315789474,0.013938516750132197,0.031385281385281384,0.7194719471947194
"Boone County, Iowa",0.44621083673275247,0.0532258064516129,0.04180064308681672,0.0027035965266511805,0.4378947368421053,0.0027124677283896855,0.027056277056277056,0.6534653465346534
"Bremer County, Iowa",0.4663667343752623,0.0661290322580645,0.1157556270096463,0.0025461084243137665,0.36210526315789476,0.002759125478241936,0.007575757575757575,0.6996699669966998
"Buchanan County, Iowa",0.4388748062470972,0.07741935483870968,0.08681672025723473,0.002091921266508962,0.38947368421052625,0.002579784752247348,0.016233766233766232,0.67986798679868
"Buena Vista County, Iowa",0.3724756165119441,0.08548387096774193,0.1607717041800643,0.0020958813155039064,0.3010526315789474,0.002683306634732029,0.22727272727272727,0.6435643564356436
"Butler County, Iowa",0.38974970202622167,0.12580645161290321,0.10932475884244372,0.0014477532966646336,0.4694736842105263,0.0015625486018227628,0.017316017316017316,0.7062706270627063
"Calhoun County, Iowa",0.3742158952922941,0.09193548387096774,0.090032154340836,0.0009966123303944015,0.44842105263157894,0.0010459112258546144,0.01948051948051948,0.6237623762376238
